time [s],magx,magy,magz,step_count,
54.5208,-15840,-1911,nan,97,
54.5308,-15960,-938,nan,97,
54.5409,-15889,-1353,nan,97,
54.5508,-15939,-1115,nan,97,
54.5607,-15913,-1237,nan,97,
54.5709,-15915,-1220,nan,97,
54.5808,-15926,-1186,nan,97,
54.5909,-15933,-1186,nan,97,
54.6008,-15924,-1196,nan,97,
54.6106,-15909,-1215,nan,97,
54.6209,-15920,-1200,nan,97,
54.6308,-15911,-1200,nan,97,
54.6409,-15922,-1204,nan,97,
54.6508,-15928,-1195,nan,97,
54.6608,-15931,-1201,nan,97,
54.6709,-15925,-1194,nan,97,
54.6808,-15926,-1203,nan,97,
54.6908,-15930,-1411,nan,98,
54.7008,-14827,-8805,nan,98,
54.7107,-15653,-3687,nan,98,
54.7209,-15071,-6339,nan,98,
54.7308,-15388,-4847,nan,98,
54.7409,-15235,-5827,nan,98,
54.7508,-15290,-5310,nan,98,
54.7607,-15276,-5547,nan,98,
54.7708,-15277,-5450,nan,98,
54.7807,-15286,-5440,nan,98,
54.7909,-15290,-5482,nan,98,
54.8008,-15275,-5475,nan,98,
54.8108,-15288,-5469,nan,98,
54.8209,-15282,-5456,nan,98,
54.8307,-15282,-5477,nan,98,
54.8409,-15276,-5472,nan,98,
54.8508,-15287,-5477,nan,98,
54.8606,-15299,-5466,nan,98,
54.8708,-15284,-5462,nan,98,
54.8808,-15290,-5465,nan,98,
54.8909,-15283,-5989,nan,99,
54.9008,-12913,-15523,nan,99,
54.9106,-13761,-13227,nan,99,
54.9209,-13814,-12945,nan,99,
54.9308,-13150,-14858,nan,99,
54.9409,-13306,-14513,nan,99,
54.9508,-13314,-14474,nan,99,
54.9608,-13261,-14605,nan,99,
54.971,-13305,-14517,nan,99,
54.9808,-13314,-14512,nan,99,
54.9909,-13297,-14553,nan,99,
55.0008,-13298,-14548,nan,99,
55.0108,-13293,-14538,nan,99,
55.0209,-13293,-14545,nan,99,
55.0308,-13299,-14536,nan,99,
55.0409,-13314,-14545,nan,99,
55.0508,-13295,-14538,nan,99,
55.0607,-13306,-14548,nan,99,
55.0709,-13294,-14544,nan,99,
55.0808,-13290,-14552,nan,99,
55.0909,-13512,-14035,nan,98,
55.1008,-16116,-392,nan,98,
55.1107,-14589,-9122,nan,98,
55.121,-15683,-3110,nan,98,
55.1307,-14984,-6990,nan,98,
55.1409,-15417,-4487,nan,98,
55.1508,-15221,-5891,nan,98,
55.1607,-15291,-5309,nan,98,
55.1709,-15252,-5544,nan,98,
55.1808,-15283,-5429,nan,98,
55.191,-15281,-5450,nan,98,
55.2008,-15264,-5477,nan,98,
55.2108,-15267,-5461,nan,98,
55.2209,-15267,-5454,nan,98,
55.2308,-15259,-5462,nan,98,
55.2409,-15263,-5453,nan,98,
55.2509,-15265,-5462,nan,98,
55.2608,-15289,-5460,nan,98,
55.271,-15264,-5454,nan,98,
55.2808,-15264,-5456,nan,98,
55.2908,-15620,-4219,nan,97,
55.3007,-16154,1051,nan,97,
55.3107,-15655,-2914,nan,97,
55.3208,-15988,-144,nan,97,
55.3308,-15792,-1682,nan,97,
55.3408,-15887,-948,nan,97,
55.3508,-15856,-1277,nan,97,
55.3608,-15878,-1118,nan,97,
55.3709,-15872,-1161,nan,97,
55.3808,-15863,-1179,nan,97,
55.3908,-15862,-1144,nan,97,
55.4008,-15862,-1150,nan,97,
55.4106,-15862,-1153,nan,97,
55.4209,-15856,-1169,nan,97,
55.4308,-15863,-1164,nan,97,
55.4409,-15879,-1160,nan,97,
55.4508,-15862,-1159,nan,97,
55.4607,-15875,-1154,nan,97,
55.4709,-15872,-1158,nan,97,
55.4807,-15872,-1158,nan,97,
55.4908,-16241,886,nan,96,
55.5008,-16347,9620,nan,96,
55.5108,-16307,6621,nan,96,
55.5208,-16303,7881,nan,96,
55.5308,-16288,7931,nan,96,
55.5409,-16299,8280,nan,96,
55.5508,-16315,8079,nan,96,
55.5608,-16302,8068,nan,96,
55.5709,-16287,8160,nan,96,
55.5808,-16309,8125,nan,96,
55.5909,-16307,8100,nan,96,
55.6008,-16313,8105,nan,96,
55.6107,-16309,8118,nan,96,
55.6209,-16284,8105,nan,96,
55.6308,-16292,8118,nan,96,
55.6409,-16302,8116,nan,96,
55.6508,-16316,8111,nan,96,
55.6608,-16288,8102,nan,96,
55.6709,-16307,8113,nan,96,
55.6808,-16309,8113,nan,96,
55.6909,-16371,10332,nan,95,
55.7008,-16111,13748,nan,95,
55.7108,-16242,10356,nan,95,
55.7209,-16110,12259,nan,95,
55.7307,-16180,11401,nan,95,
55.7409,-16139,11707,nan,95,
55.7508,-16156,11575,nan,95,
55.7607,-16174,11578,nan,95,
55.7709,-16161,11613,nan,95,
55.7808,-16156,11597,nan,95,
55.7909,-16156,11579,nan,95,
55.8008,-16175,11586,nan,95,
55.8108,-16157,11589,nan,95,
55.8209,-16165,11585,nan,95,
55.8306,-16195,11588,nan,95,
55.8408,-16168,11597,nan,95,
55.8508,-16150,11598,nan,95,
55.8608,-16174,11605,nan,95,
55.8709,-16163,11602,nan,95,
55.8808,-16165,11586,nan,95,
55.8908,-16032,15210,nan,94,
55.9008,-15543,17638,nan,94,
55.9106,-15702,16384,nan,94,
55.9208,-15612,17194,nan,94,
55.9308,-15692,16367,nan,94,
55.9408,-15569,17100,nan,94,
55.9508,-15637,16914,nan,94,
55.9608,-15634,16786,nan,94,
55.9709,-15594,16898,nan,94,
55.9808,-15608,16855,nan,94,
55.9909,-15605,16834,nan,94,
56.0008,-15614,16848,nan,94,
56.0108,-15591,16852,nan,94,
56.0209,-15606,16847,nan,94,
56.0307,-15602,16848,nan,94,
56.0408,-15604,16851,nan,94,
56.0508,-15589,16846,nan,94,
56.0606,-15612,16850,nan,94,
56.0709,-15597,16849,nan,94,
56.0808,-15614,16845,nan,94,
56.0909,-15077,20273,nan,93,
56.1008,-13304,26136,nan,93,
56.1107,-14306,22597,nan,93,
56.1208,-13729,24422,nan,93,
56.1307,-13836,24105,nan,93,
56.1408,-13674,24633,nan,93,
56.1508,-13758,24445,nan,93,
56.1606,-13750,24329,nan,93,
56.1709,-13728,24451,nan,93,
56.1808,-13726,24425,nan,93,
56.1909,-13730,24404,nan,93,
56.2008,-13750,24412,nan,93,
56.2107,-13720,24425,nan,93,
56.2209,-13746,24408,nan,93,
56.2308,-13748,24420,nan,93,
56.2409,-13745,24406,nan,93,
56.2508,-13724,24409,nan,93,
56.2608,-13736,24409,nan,93,
56.2709,-13736,24412,nan,93,
56.2808,-13756,24413,nan,93,
56.2909,-13341,27508,nan,92,
56.3008,-12247,28193,nan,92,
56.3108,-12878,26888,nan,92,
56.3209,-12266,28069,nan,92,
56.3308,-12547,27538,nan,92,
56.3409,-12443,27733,nan,92,
56.3508,-12528,27633,nan,92,
56.3608,-12489,27656,nan,92,
56.3707,-12463,27668,nan,92,
56.3808,-12490,27655,nan,92,
56.3908,-12486,27655,nan,92,
56.4008,-12505,27670,nan,92,
56.4106,-12484,27659,nan,92,
56.421,-12496,27660,nan,92,
56.4308,-12485,27666,nan,92,
56.4409,-12494,27657,nan,92,
56.4508,-12460,27655,nan,92,
56.4606,-12490,27658,nan,92,
56.4708,-12467,27644,nan,92,
56.4807,-12485,27657,nan,92,
56.4909,-11636,30957,nan,91,
56.5008,-10793,30426,nan,91,
56.5108,-10764,30465,nan,91,
56.5209,-10920,30225,nan,91,
56.5306,-10960,30147,nan,91,
56.5408,-10991,30116,nan,91,
56.5508,-10945,30170,nan,91,
56.5606,-10998,30084,nan,91,
56.5708,-10977,30113,nan,91,
56.5808,-10967,30150,nan,91,
56.5908,-10971,30104,nan,91,
56.6008,-10985,30129,nan,91,
56.6108,-10975,30132,nan,91,
56.6209,-10968,30118,nan,91,
56.6306,-10980,30114,nan,91,
56.6409,-10980,30109,nan,91,
56.6508,-10993,30136,nan,91,
56.6607,-10980,30120,nan,91,
56.6709,-10983,30113,nan,91,
56.6807,-10975,30126,nan,91,
56.6908,-9866,31928,nan,90,
56.7008,-5263,32672,nan,90,
56.7108,-8246,32672,nan,90,
56.7209,-8995,32663,nan,90,
56.7308,-8660,32672,nan,90,
56.7408,-8744,32672,nan,90,
56.7508,-8734,32672,nan,90,
56.7608,-8751,32672,nan,90,
56.7708,-8752,32672,nan,90,
56.7808,-8731,32672,nan,90,
56.791,-8750,32672,nan,90,
56.8008,-8747,32672,nan,90,
56.8106,-8754,32672,nan,90,
56.8209,-8745,32672,nan,90,
56.8308,-8741,32672,nan,90,
56.8409,-8750,32672,nan,90,
56.8508,-8745,32672,nan,90,
56.8608,-8731,32672,nan,90,
56.8709,-8738,32672,nan,90,
56.8807,-8747,32672,nan,90,
56.8909,-7180,32672,nan,89,
56.9008,-2507,32672,nan,89,
56.9108,-4373,32672,nan,89,
56.9208,-4453,32672,nan,89,
56.9307,-4576,32672,nan,89,
56.9408,-3880,32672,nan,89,
56.9508,-4404,32672,nan,89,
56.9606,-4097,32672,nan,89,
56.9709,-4232,32672,nan,89,
56.9808,-4205,32672,nan,89,
56.9908,-4168,32672,nan,89,
57.0008,-4207,32672,nan,89,
57.0106,-4191,32672,nan,89,
57.0208,-4195,32672,nan,89,
57.0308,-4202,32672,nan,89,
57.0409,-4203,32672,nan,89,
57.0508,-4189,32672,nan,89,
57.0607,-4203,32672,nan,89,
57.0709,-4204,32672,nan,89,
57.0807,-4205,32672,nan,89,
57.0909,-2274,32672,nan,88,
57.1007,-1805,32672,nan,88,
57.1106,-2122,32672,nan,88,
57.1207,-2285,32672,nan,88,
57.1307,-2481,32672,nan,88,
57.1408,-2365,32672,nan,88,
57.1507,-2411,32672,nan,88,
57.1607,-2413,32672,nan,88,
57.1709,-2377,32672,nan,88,
57.1808,-2412,32672,nan,88,
57.1909,-2397,32672,nan,88,
57.2008,-2400,32672,nan,88,
57.2108,-2416,32672,nan,88,
57.2209,-2390,32672,nan,88,
57.2307,-2394,32672,nan,88,
57.2408,-2409,32672,nan,88,
57.2508,-2404,32672,nan,88,
57.2608,-2406,32672,nan,88,
57.2709,-2406,32672,nan,88,
57.2808,-2391,32672,nan,88,
57.2909,112,32672,nan,87,
57.3008,3342,32672,nan,87,
57.3107,555,32672,nan,87,
57.3209,-231,32672,nan,87,
57.3307,-139,32672,nan,87,
57.3408,35,32672,nan,87,
57.3508,-138,32672,nan,87,
57.3607,-91,32672,nan,87,
57.3709,-53,32672,nan,87,
57.3806,-88,32672,nan,87,
57.3908,-96,32672,nan,87,
57.4008,-70,32672,nan,87,
57.4108,-97,32672,nan,87,
57.4209,-91,32672,nan,87,
57.4307,-72,32672,nan,87,
57.4407,-89,32672,nan,87,
57.4508,-88,32672,nan,87,
57.4606,-94,32672,nan,87,
57.471,-98,32672,nan,87,
57.4808,-76,32672,nan,87,
57.4909,2456,32672,nan,86,
57.5008,5810,31431,nan,86,
57.5108,3734,32469,nan,86,
57.5209,4079,32672,nan,86,
57.5307,4361,32672,nan,86,
57.5408,4604,32617,nan,86,
57.5508,4256,32672,nan,86,
57.5607,4408,32671,nan,86,
57.5709,4358,32672,nan,86,
57.5807,4364,32672,nan,86,
57.5908,4387,32672,nan,86,
57.6008,4372,32672,nan,86,
57.6106,4359,32672,nan,86,
57.6209,4369,32672,nan,86,
57.6306,4367,32672,nan,86,
57.6408,4368,32672,nan,86,
57.6508,4359,32672,nan,86,
57.6608,4374,32672,nan,86,
57.6709,4372,32672,nan,86,
57.6806,4391,32672,nan,86,
57.6906,7078,29892,nan,85,
57.7007,6154,30830,nan,85,
57.7108,6519,29985,nan,85,
57.7208,6442,30501,nan,85,
57.7306,6481,30483,nan,85,
57.7406,6572,30347,nan,85,
57.7508,6515,30422,nan,85,
57.7607,6541,30431,nan,85,
57.7709,6539,30397,nan,85,
57.7808,6519,30428,nan,85,
57.7908,6525,30430,nan,85,
57.8008,6553,30406,nan,85,
57.8108,6527,30429,nan,85,
57.8209,6519,30414,nan,85,
57.8308,6539,30424,nan,85,
57.8408,6535,30427,nan,85,
57.8508,6538,30410,nan,85,
57.8607,6523,30428,nan,85,
57.8709,6546,30415,nan,85,
57.8808,6528,30414,nan,84,
57.8908,9120,26962,nan,84,
57.9008,10572,24168,nan,84,
57.9108,9511,26174,nan,84,
57.9209,10086,24603,nan,84,
57.9308,10146,24907,nan,84,
57.9409,10253,24659,nan,84,
57.9508,10203,24759,nan,84,
57.9608,10213,24764,nan,84,
57.9707,10237,24716,nan,84,
57.9807,10220,24754,nan,84,
57.9908,10210,24759,nan,84,
58.0008,10233,24747,nan,84,
58.0107,10224,24719,nan,84,
58.0209,10228,24743,nan,84,
58.0307,10221,24748,nan,84,
58.0408,10239,24744,nan,84,
58.0507,10217,24749,nan,84,
58.0607,10213,24747,nan,84,
58.0708,10212,24741,nan,84,
58.0807,10222,24750,nan,83,
58.0908,12160,20056,nan,83,
58.1008,11431,21810,nan,83,
58.1107,11445,21865,nan,83,
58.1209,11580,21720,nan,83,
58.1307,11496,21684,nan,83,
58.1409,11476,21742,nan,83,
58.1508,11495,21678,nan,83,
58.1606,11479,21733,nan,83,
58.1709,11471,21706,nan,83,
58.1808,11477,21719,nan,83,
58.1909,11469,21720,nan,83,
58.2008,11480,21722,nan,83,
58.2108,11475,21711,nan,83,
58.2209,11479,21723,nan,83,
58.2308,11485,21720,nan,83,
58.2409,11493,21720,nan,83,
58.2508,11487,21720,nan,83,
58.2608,11494,21724,nan,83,
58.2709,11469,21723,nan,83,
58.2807,11474,21716,nan,82,
58.2909,13805,14739,nan,82,
58.3008,12396,19318,nan,82,
58.3106,13386,16203,nan,82,
58.321,12819,18103,nan,82,
58.3308,13166,17027,nan,82,
58.3408,12957,17629,nan,82,
58.3508,13055,17312,nan,82,
58.3607,12996,17505,nan,82,
58.3709,13031,17415,nan,82,
58.3808,13039,17425,nan,82,
58.391,13008,17452,nan,82,
58.4008,13028,17441,nan,82,
58.4108,13040,17420,nan,82,
58.421,13031,17438,nan,82,
58.4307,13034,17435,nan,82,
58.441,13030,17429,nan,82,
58.4508,13026,17434,nan,82,
58.4607,13039,17433,nan,82,
58.471,13043,17441,nan,82,
58.4808,13046,17435,nan,81,
58.4909,14799,9635,nan,81,
58.5008,14716,9485,nan,81,
58.5107,14491,11033,nan,81,
58.5208,14882,8803,nan,81,
58.5307,14785,9086,nan,81,
58.5408,14837,8791,nan,81,
58.5508,14828,8784,nan,81,
58.5607,14797,8912,nan,81,
58.5709,14829,8805,nan,81,
58.5808,14824,8806,nan,81,
58.5909,14838,8838,nan,81,
58.6008,14820,8844,nan,81,
58.6106,14826,8815,nan,81,
58.6208,14819,8828,nan,81,
58.6308,14798,8834,nan,81,
58.6408,14795,8838,nan,81,
58.6508,14818,8834,nan,81,
58.6608,14808,8833,nan,81,
58.6709,14818,8839,nan,81,
58.6807,14829,8833,nan,80,
58.6908,15638,2338,nan,80,
58.7008,15185,6388,nan,80,
58.7108,15370,4774,nan,80,
58.7208,15367,4781,nan,80,
58.7307,15326,4932,nan,80,
58.7409,15320,5003,nan,80,
58.7507,15327,4926,nan,80,
58.7606,15333,5016,nan,80,
58.7706,15340,4941,nan,80,
58.7808,15320,4969,nan,80,
58.7908,15314,4983,nan,80,
58.8008,15327,4959,nan,80,
58.8106,15331,4971,nan,80,
58.8209,15330,4982,nan,80,
58.8308,15340,4963,nan,80,
58.8409,15331,4973,nan,80,
58.8508,15322,4965,nan,80,
58.8607,15335,4972,nan,80,
58.8709,15325,4972,nan,80,
58.8808,15331,4908,nan,79,
58.8909,15806,-2664,nan,79,
58.9008,15521,2647,nan,79,
58.9107,15708,-459,nan,79,
58.9209,15569,1560,nan,79,
58.9307,15623,523,nan,79,
58.9408,15604,1074,nan,79,
58.9508,15620,871,nan,79,
58.9607,15605,908,nan,79,
58.9709,15612,974,nan,79,
58.9808,15603,892,nan,79,
58.9909,15606,930,nan,79,
59.0008,15596,946,nan,79,
59.0107,15604,920,nan,79,
59.0208,15616,906,nan,79,
59.0307,15604,937,nan,79,
59.0408,15612,918,nan,79,
59.0506,15605,924,nan,79,
59.0607,15605,927,nan,79,
59.0708,15600,926,nan,79,
59.0807,15611,784,nan,78,
59.0908,15458,-9145,nan,78,
59.1008,15560,-6964,nan,78,
59.1107,15675,-3998,nan,78,
59.1208,15680,-3723,nan,78,
59.1307,15676,-4125,nan,78,
59.1408,15677,-3951,nan,78,
59.1507,15675,-3976,nan,78,
59.1606,15683,-3984,nan,78,
59.1708,15667,-3967,nan,78,
59.1808,15685,-3981,nan,78,
59.1908,15684,-3983,nan,78,
59.2008,15675,-3992,nan,78,
59.2107,15667,-3987,nan,78,
59.221,15658,-3987,nan,78,
59.2307,15680,-3973,nan,78,
59.2408,15675,-3970,nan,78,
59.2508,15685,-3974,nan,78,
59.2608,15669,-3975,nan,78,
59.2709,15670,-3985,nan,78,
59.2808,15676,-4239,nan,77,
59.2909,14444,-16944,nan,77,
59.3008,15397,-8909,nan,77,
59.3108,14830,-14747,nan,77,
59.3209,15272,-10840,nan,77,
59.3308,14934,-13352,nan,77,
59.3408,15082,-12295,nan,77,
59.3508,15000,-12944,nan,77,
59.3607,15056,-12661,nan,77,
59.371,15025,-12843,nan,77,
59.3806,15043,-12742,nan,77,
59.3908,15029,-12763,nan,77,
59.4008,15037,-12813,nan,77,
59.4107,15040,-12786,nan,77,
59.4209,15043,-12773,nan,77,
59.4308,15048,-12785,nan,77,
59.4409,15037,-12785,nan,77,
59.4508,15039,-12768,nan,77,
59.4608,15049,-12785,nan,77,
59.471,15033,-12782,nan,77,
59.4808,15036,-13454,nan,76,
59.4908,14058,-18252,nan,76,
59.5008,14745,-14502,nan,76,
59.5108,14340,-16568,nan,76,
59.5209,14556,-15378,nan,76,
59.5308,14496,-15805,nan,76,
59.5408,14547,-15593,nan,76,
59.5508,14492,-15733,nan,76,
59.5607,14539,-15646,nan,76,
59.5709,14522,-15664,nan,76,
59.5806,14514,-15687,nan,76,
59.5907,14500,-15660,nan,76,
59.6008,14521,-15677,nan,76,
59.6107,14532,-15673,nan,76,
59.6209,14514,-15675,nan,76,
59.6307,14510,-15672,nan,76,
59.6409,14520,-15674,nan,76,
59.6508,14519,-15670,nan,76,
59.6608,14528,-15674,nan,76,
59.6709,14521,-15683,nan,76,
59.6807,14503,-16697,nan,75,
59.6909,11723,-24537,nan,75,
59.7008,12728,-22222,nan,75,
59.7106,13655,-19388,nan,75,
59.7209,13502,-19946,nan,75,
59.7306,13654,-19360,nan,75,
59.7409,13562,-19723,nan,75,
59.7508,13587,-19677,nan,75,
59.7607,13616,-19537,nan,75,
59.7709,13611,-19615,nan,75,
59.7807,13591,-19613,nan,75,
59.7909,13594,-19578,nan,75,
59.8008,13602,-19610,nan,75,
59.8107,13591,-19607,nan,75,
59.8209,13594,-19603,nan,75,
59.8308,13581,-19572,nan,75,
59.8408,13614,-19602,nan,75,
59.8508,13594,-19590,nan,75,
59.8606,13576,-19592,nan,75,
59.8708,13592,-19597,nan,75,
59.8807,13589,-19630,nan,74,
59.8908,8985,-28989,nan,74,
59.9008,12033,-23689,nan,74,
59.9108,10089,-27440,nan,74,
59.9208,11495,-24729,nan,74,
59.9307,10539,-26443,nan,74,
59.9408,10958,-25705,nan,74,
59.9508,10859,-25949,nan,74,
59.9608,10898,-25795,nan,74,
59.9708,10863,-25904,nan,74,
59.9807,10870,-25837,nan,74,
59.9909,10882,-25852,nan,74,
60.0009,10853,-25882,nan,74,
60.0106,10871,-25846,nan,74,
60.0209,10882,-25854,nan,74,
60.0308,10869,-25857,nan,74,
60.0409,10862,-25863,nan,74,
60.0508,10871,-25851,nan,74,
60.0607,10871,-25852,nan,74,
60.071,10875,-25857,nan,74,
60.0808,10767,-26104,nan,73,
60.0909,8645,-29215,nan,73,
60.1008,9768,-27666,nan,73,
60.1107,8817,-28899,nan,73,
60.1207,9436,-28097,nan,73,
60.1308,9107,-28509,nan,73,
60.1408,9222,-28354,nan,73,
60.1506,9166,-28415,nan,73,
60.1606,9180,-28406,nan,73,
60.1708,9190,-28402,nan,73,
60.1807,9180,-28412,nan,73,
60.1908,9194,-28406,nan,73,
60.2008,9185,-28403,nan,73,
60.2107,9184,-28422,nan,73,
60.2209,9182,-28404,nan,73,
60.2307,9180,-28408,nan,73,
60.2409,9195,-28399,nan,73,
60.2508,9184,-28411,nan,73,
60.2607,9176,-28392,nan,73,
60.2709,9192,-28397,nan,73,
60.2808,8968,-28695,nan,72,
60.2908,5423,-31850,nan,72,
60.3008,6313,-30788,nan,72,
60.3106,5895,-31048,nan,72,
60.3209,5567,-31261,nan,72,
60.3308,5594,-31260,nan,72,
60.3408,5655,-31214,nan,72,
60.3508,5604,-31249,nan,72,
60.3607,5586,-31244,nan,72,
60.3709,5636,-31227,nan,72,
60.3807,5609,-31213,nan,72,
60.3908,5596,-31239,nan,72,
60.4008,5617,-31224,nan,72,
60.4108,5611,-31236,nan,72,
60.4209,5615,-31242,nan,72,
60.4307,5616,-31243,nan,72,
60.4408,5610,-31227,nan,72,
60.4508,5623,-31244,nan,72,
60.4606,5613,-31230,nan,72,
60.4709,5617,-31238,nan,72,
60.4807,5211,-31621,nan,71,
60.4909,3047,-32298,nan,71,
60.5008,4638,-31882,nan,71,
60.5108,3933,-32127,nan,71,
60.5209,4259,-32012,nan,71,
60.5308,4156,-32072,nan,71,
60.5407,4217,-32046,nan,71,
60.5508,4177,-32059,nan,71,
60.5607,4188,-32070,nan,71,
60.5709,4206,-32057,nan,71,
60.5807,4190,-32056,nan,71,
60.5908,4190,-32050,nan,71,
60.6008,4184,-32047,nan,71,
60.6107,4198,-32051,nan,71,
60.6208,4208,-32060,nan,71,
60.6307,4178,-32053,nan,71,
60.6409,4188,-32047,nan,71,
60.6508,4191,-32053,nan,71,
60.6606,4178,-32038,nan,71,
60.6708,4183,-32058,nan,71,
60.6807,3451,-32301,nan,70,
60.6908,1121,-32278,nan,70,
60.7008,2054,-32287,nan,70,
60.7107,2035,-32279,nan,70,
60.7208,2182,-32257,nan,70,
60.7308,1945,-32262,nan,70,
60.7409,2049,-32247,nan,70,
60.7508,2040,-32253,nan,70,
60.7606,2001,-32255,nan,70,
60.7709,2027,-32259,nan,70,
60.7807,2030,-32263,nan,70,
60.7908,1997,-32258,nan,70,
60.8008,2028,-32265,nan,70,
60.8107,2044,-32255,nan,70,
60.8209,2010,-32260,nan,70,
60.8308,2005,-32260,nan,70,
60.8408,2019,-32260,nan,70,
60.8508,2015,-32254,nan,70,
60.8607,2017,-32261,nan,70,
60.8707,2012,-32262,nan,70,
60.8807,1121,-32320,nan,69,
60.8909,-2378,-31256,nan,69,
60.9008,-779,-32015,nan,69,
60.9107,-1825,-31468,nan,69,
60.9209,-1397,-31724,nan,69,
60.9308,-1652,-31557,nan,69,
60.9408,-1588,-31603,nan,69,
60.9508,-1525,-31642,nan,69,
60.9608,-1625,-31607,nan,69,
60.9709,-1613,-31581,nan,69,
60.9807,-1573,-31605,nan,69,
60.9909,-1587,-31607,nan,69,
61.0008,-1591,-31589,nan,69,
61.0107,-1585,-31598,nan,69,
61.0209,-1591,-31597,nan,69,
61.0307,-1579,-31609,nan,69,
61.0409,-1592,-31610,nan,69,
61.0508,-1577,-31591,nan,69,
61.0607,-1600,-31599,nan,69,
61.0708,-1581,-31603,nan,69,
61.0807,-2656,-31208,nan,68,
61.0909,-3900,-30189,nan,68,
61.1008,-2658,-30799,nan,68,
61.1107,-3506,-30367,nan,68,
61.1209,-3197,-30583,nan,68,
61.1307,-3292,-30516,nan,68,
61.1408,-3258,-30561,nan,68,
61.1508,-3290,-30540,nan,68,
61.1606,-3281,-30541,nan,68,
61.1708,-3274,-30556,nan,68,
61.1807,-3286,-30542,nan,68,
61.1907,-3262,-30529,nan,68,
61.2008,-3281,-30544,nan,68,
61.2107,-3284,-30536,nan,68,
61.221,-3276,-30537,nan,68,
61.2307,-3257,-30541,nan,68,
61.2408,-3273,-30546,nan,68,
61.2508,-3279,-30546,nan,68,
61.2607,-3273,-30535,nan,68,
61.2709,-3277,-30541,nan,68,
61.2807,-4852,-29817,nan,67,
61.2909,-5635,-28712,nan,67,
61.3008,-4848,-28998,nan,67,
61.3107,-4912,-29312,nan,67,
61.3208,-4991,-29292,nan,67,
61.3307,-4945,-29319,nan,67,
61.3408,-4979,-29290,nan,67,
61.3508,-4934,-29325,nan,67,
61.3607,-4990,-29293,nan,67,
61.3709,-4949,-29300,nan,67,
61.3808,-4939,-29329,nan,67,
61.3909,-4956,-29313,nan,67,
61.4008,-4966,-29310,nan,67,
61.4107,-4947,-29313,nan,67,
61.4209,-4969,-29307,nan,67,
61.4307,-4965,-29319,nan,67,
61.4408,-4979,-29307,nan,67,
61.4508,-4952,-29300,nan,67,
61.4607,-4966,-29309,nan,67,
61.471,-4949,-29306,nan,67,
61.4807,-6834,-27559,nan,66,
61.4909,-9834,-22824,nan,66,
61.5008,-7639,-25924,nan,66,
61.5106,-6917,-26944,nan,66,
61.5208,-7121,-26650,nan,66,
61.5308,-7067,-26719,nan,66,
61.5409,-7061,-26714,nan,66,
61.5508,-7069,-26733,nan,66,
61.5607,-7082,-26707,nan,66,
61.5709,-7077,-26719,nan,66,
61.5807,-7069,-26711,nan,66,
61.5909,-7080,-26712,nan,66,
61.6009,-7071,-26723,nan,66,
61.6107,-7083,-26713,nan,66,
61.6208,-7063,-26707,nan,66,
61.6308,-7066,-26716,nan,66,
61.6409,-7084,-26717,nan,66,
61.6508,-7073,-26709,nan,66,
61.6607,-7086,-26714,nan,66,
61.6709,-7074,-26715,nan,66,
61.6807,-9587,-23812,nan,65,
61.6908,-11154,-20032,nan,65,
61.7008,-10220,-22125,nan,65,
61.7107,-10729,-21999,nan,65,
61.7208,-10575,-21323,nan,65,
61.7307,-10752,-20874,nan,65,
61.7408,-10578,-21274,nan,65,
61.7508,-10699,-21017,nan,65,
61.7607,-10632,-21116,nan,65,
61.7709,-10671,-21112,nan,65,
61.7807,-10667,-21063,nan,65,
61.7909,-10652,-21098,nan,65,
61.8008,-10656,-21111,nan,65,
61.8107,-10661,-21081,nan,65,
61.8209,-10648,-21099,nan,65,
61.8308,-10659,-21101,nan,65,
61.8409,-10662,-21100,nan,65,
61.8508,-10651,-21089,nan,65,
61.8607,-10678,-21082,nan,65,
61.871,-10644,-21102,nan,65,
61.8807,-12335,-17082,nan,64,
61.8908,-11984,-17889,nan,64,
61.9008,-11888,-18108,nan,64,
61.9107,-11999,-18153,nan,64,
61.9209,-11870,-18137,nan,64,
61.9307,-11887,-18129,nan,64,
61.9408,-11906,-18105,nan,64,
61.9508,-11857,-18176,nan,64,
61.9606,-11875,-18108,nan,64,
61.9709,-11870,-18142,nan,64,
61.9808,-11865,-18133,nan,64,
61.9909,-11880,-18134,nan,64,
62.0009,-11878,-18139,nan,64,
62.0107,-11873,-18131,nan,64,
62.0209,-11873,-18128,nan,64,
62.0307,-11874,-18131,nan,64,
62.0409,-11863,-18137,nan,64,
62.0508,-11886,-18137,nan,64,
62.0607,-11875,-18128,nan,64,
62.0709,-11879,-18122,nan,64,
